84,0.001669,0.000000,0.000000,0.003339,0.000000,0.003339,0.000000,0.000000,0.073456,0.000000,0.001669,0.000000,0.836394,0.005008,0.000000,0.003339,0.051753,0.000000,0.000000,0.000000,0.016694,0.000000,0.000000,0.001669,0.001669
85,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006678,0.100167,0.000000,0.000000,0.016694,0.824708,0.015025,0.000000,0.000000,0.026711,0.006678,0.000000,0.000000,0.000000,0.001669,0.000000,0.000000,0.001669
86,0.000000,0.000000,0.000000,0.000000,0.008347,0.000000,0.000000,0.015025,0.045075,0.000000,0.001669,0.000000,0.854758,0.010017,0.005008,0.006678,0.048414,0.000000,0.000000,0.000000,0.003339,0.000000,0.001669,0.000000,0.000000
87,0.000000,0.003339,0.001669,0.000000,0.000000,0.000000,0.011686,0.000000,0.061770,0.000000,0.000000,0.013356,0.848080,0.015025,0.000000,0.000000,0.025042,0.011686,0.003339,0.003339,0.000000,0.000000,0.000000,0.001669,0.000000
88,0.001669,0.001669,0.000000,0.001669,0.000000,0.000000,0.000000,0.003339,0.073456,0.000000,0.001669,0.040067,0.797997,0.008347,0.000000,0.013356,0.046745,0.000000,0.010017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0.001669,0.001669,0.001669,0.000000,0.000000,0.000000,0.000000,0.001669,0.058431,0.000000,0.000000,0.000000,0.859766,0.000000,0.001669,0.006678,0.041736,0.006678,0.016694,0.000000,0.000000,0.000000,0.000000,0.001669,0.000000
90,0.000000,0.000000,0.001669,0.000000,0.000000,0.000000,0.000000,0.043406,0.060100,0.000000,0.000000,0.000000,0.838063,0.000000,0.001669,0.005008,0.036728,0.010017,0.000000,0.000000,0.000000,0.001669,0.000000,0.000000,0.001669
91,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058431,0.003339,0.051753,0.000000,0.003339,0.000000,0.816361,0.033389,0.001669,0.000000,0.023372,0.000000,0.006678,0.001669,0.000000,0.000000,0.000000,0.000000,0.000000
92,0.000000,0.000000,0.000000,0.001669,0.003339,0.000000,0.006678,0.000000,0.106845,0.000000,0.000000,0.000000,0.813022,0.000000,0.001669,0.000000,0.056761,0.003339,0.000000,0.000000,0.003339,0.001669,0.000000,0.001669,0.000000
93,0.000000,0.001669,0.000000,0.000000,0.000000,0.000000,0.005008,0.011686,0.116861,0.000000,0.001669,0.000000,0.746244,0.016694,0.001669,0.023372,0.063439,0.000000,0.008347,0.000000,0.003339,0.000000,0.000000,0.000000,0.000000
94,0.000000,0.001669,0.001669,0.001669,0.000000,0.000000,0.006678,0.006678,0.073456,0.000000,0.000000,0.020033,0.811352,0.000000,0.000000,0.000000,0.071786,0.000000,0.000000,0.000000,0.000000,0.001669,0.000000,0.001669,0.001669
95,0.001669,0.000000,0.001669,0.001669,0.005008,0.000000,0.000000,0.008347,0.071786,0.000000,0.001669,0.011686,0.782972,0.061770,0.000000,0.000000,0.046745,0.003339,0.000000,0.000000,0.000000,0.000000,0.001669,0.000000,0.000000
96,0.001669,0.000000,0.001669,0.001669,0.000000,0.000000,0.000000,0.015025,0.061770,0.000000,0.000000,0.023372,0.819699,0.000000,0.001669,0.003339,0.053422,0.013356,0.000000,0.000000,0.003339,0.000000,0.000000,0.000000,0.000000
97,0.000000,0.000000,0.001669,0.000000,0.005008,0.003339,0.005008,0.000000,0.108514,0.005008,0.000000,0.000000,0.772955,0.026711,0.000000,0.000000,0.066778,0.000000,0.005008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,0.000000,0.000000,0.001669,0.006678,0.003339,0.000000,0.005008,0.023372,0.048414,0.010017,0.000000,0.000000,0.848080,0.000000,0.000000,0.005008,0.046745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669
99,0.000000,0.000000,0.001669,0.000000,0.000000,0.003339,0.001669,0.008347,0.078464,0.015025,0.001669,0.000000,0.831386,0.000000,0.000000,0.000000,0.053422,0.000000,0.000000,0.000000,0.003339,0.000000,0.000000,0.000000,0.001669
